web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767360352-2116","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures hommes","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3146489_uploaded_image1_1622582246.jpg"
"1767360352-2117","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Jordan","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3146485_uploaded_image1_1622582172.jpg"
"1767360352-2118","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Sandales homme","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3145906_uploaded_image2_1622569699.jpeg"
"1767360352-2119","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Adidas Yeezy 700","27 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3145816_uploaded_image1_1622567811.jpg"
"1767360352-2120","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Wallabess et Clarks","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3144888_uploaded_image1_1622550970.jpg"
"1767360352-2121","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3144294_uploaded_image1_1622539785.jpg"
"1767360352-2122","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Adidas","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3143725_uploaded_image1_1622527378.jpg"
"1767360352-2123","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike AF1","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3143720_uploaded_image1_1622527144.jpg"
"1767360352-2124","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Yezzy","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3143530_uploaded_image1_1622508536.jpg"
"1767360352-2125","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Souliers homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3143385_uploaded_image1_1622501843.jpg"
"1767360352-2126","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3142808_uploaded_image1_1622478739.jpg"
"1767360352-2127","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Wallabees","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3142040_uploaded_image1_1622453663.jpg"
"1767360352-2128","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures TN","30 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3142039_uploaded_image1_1622453539.jpg"
"1767360352-2129","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Mocassins Polo homme","30 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3142036_uploaded_image1_1622453428.jpg"
"1767360352-2130","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140998_uploaded_image1_1622376196.jpg"
"1767360352-2131","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","15 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140878_uploaded_image1_1622370601.jpg"
"1767360352-2132","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Air Nike","14 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140863_uploaded_image1_1622369075.jpg"
"1767360352-2133","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Souliers Sebago","25 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140756_uploaded_image1_1622355890.jpg"
"1767360352-2134","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Jordan 1","20 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140391_uploaded_image1_1622320048.jpg"
"1767360352-2135","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","12 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_3140369_uploaded_image1_1622318629.jpg"
"1767360352-2136","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Sandales Yeezy","10 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3140187_uploaded_image1_1622307360.jpg"
"1767360352-2137","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures en cuir","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3139901_uploaded_image1_1622294716.jpg"
"1767360352-2138","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Air Force One Nike","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3139231_uploaded_image1_1622245841.jpg"
"1767360352-2139","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Jordan One Low","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3139227_uploaded_image1_1622245710.jpg"
"1767360352-2140","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Air Force","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138534_uploaded_image1_1622214697.jpg"
"1767360352-2141","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Air Force","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138532_uploaded_image1_1622214667.jpg"
"1767360352-2142","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Dior","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138528_uploaded_image1_1622214498.jpg"
"1767360352-2143","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Jordan 1","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138522_uploaded_image1_1622214330.jpg"
"1767360352-2144","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Nike","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3138516_uploaded_image1_1622214186.jpg"
"1767360352-2145","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Air Force","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138513_uploaded_image1_1622214115.jpg"
"1767360352-2146","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3138512_uploaded_image1_1622214114.jpg"
"1767360352-2147","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Yeezy Adidas V3","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138510_uploaded_image1_1622214048.jpg"
"1767360352-2148","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Wallabees","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3138507_uploaded_image1_1622213993.jpg"
"1767360352-2149","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Wallabees","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3138505_uploaded_image1_1622213935.jpg"
"1767360352-2150","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3138081_uploaded_image1_1622198072.jpg"
"1767360352-2151","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Hommes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3137609_uploaded_image1_1622162664.jpg"
"1767360352-2152","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Christian Dior","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3136924_uploaded_image1_1622133995.jpg"
"1767360352-2153","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Yeezy","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3136882_uploaded_image1_1622132753.jpg"
"1767360352-2154","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets homme","13 000CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3135679_uploaded_image1_1622075478.jpg"
"1767360352-2155","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","12 500CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3135667_uploaded_image1_1622074919.jpg"
"1767360352-2156","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","13 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3135615_uploaded_image1_1622072245.jpg"
"1767360352-2157","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Bottes Timberland","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3135179_uploaded_image1_1622054265.jpg"
"1767360352-2158","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets homme","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3134877_uploaded_image1_1622041827.jpg"
"1767360352-2159","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Versace homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3134660_uploaded_image1_1622035448.jpg"
"1767360352-2160","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Sandales en cuir","20 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3134271_uploaded_image1_1622024034.jpg"
"1767360352-2161","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3134008_uploaded_image2_1622017281.jpeg"
"1767360352-2162","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Mocassins  cuir","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3133229_uploaded_image1_1621963265.jpg"
"1767360352-2163","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Wallabess","16 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3132610_uploaded_image1_1621943626.jpg"
"1767360352-2164","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures homme","14 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3132608_uploaded_image1_1621943544.jpg"
"1767360352-2165","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Adidas Topanga","25 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131898_uploaded_image1_1621896066.jpg"
"1767360352-2166","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Mocassins homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3131831_uploaded_image1_1621892906.jpg"
"1767360352-2167","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Bottes Timberland","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131715_uploaded_image1_1621887230.jpg"
"1767360352-2168","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Air Force 1","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131711_uploaded_image1_1621887085.jpg"
"1767360352-2169","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Wallabees","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131708_uploaded_image1_1621886988.jpg"
"1767360352-2170","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike Air Force 1","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131706_uploaded_image1_1621886839.jpg"
"1767360352-2171","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Yeezy","20 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131701_uploaded_image1_1621886633.jpg"
"1767360352-2172","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike TN","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3131699_uploaded_image1_1621886506.jpg"
"1767360352-2173","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures de ville","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3130325_uploaded_image1_1621814201.jpg"
"1767360352-2174","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Adidas SuperStar","35 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3130283_uploaded_image1_1621810678.jpg"
"1767360352-2175","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Yezeey 700 V3","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3130190_uploaded_image2_1621805390.jpeg"
"1767360352-2176","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Sandales Yeezy","6 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3130093_uploaded_image2_1621800470.jpeg"
"1767360352-2177","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures hommes","18 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3128968_uploaded_image1_1621719359.jpg"
"1767360352-2178","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures hommes","17 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3128967_uploaded_image1_1621719274.jpg"
"1767360352-2179","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures hommes","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3127677_uploaded_image1_1621647059.jpg"
"1767360352-2180","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3127549_uploaded_image1_1621637562.jpg"
"1767360352-2181","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Chaussures Nike","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3126969_uploaded_image1_1621612276.jpg"
"1767360352-2182","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3126734_uploaded_image1_1621604371.jpg"
"1767360352-2183","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3126726_uploaded_image1_1621604207.jpg"
"1767360352-2184","https://sn.coinafrique.com/categorie/chaussures-homme?page=82","Baskets Nike","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3126725_uploaded_image1_1621604161.jpg"
"1767360378-2185","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan 6","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169453_uploaded_image1_1623566759.jpg"
"1767360378-2186","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan 4 Paname","35 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169450_uploaded_image1_1623566511.jpg"
"1767360378-2187","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Adidas","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169448_uploaded_image1_1623566444.jpg"
"1767360378-2188","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Balenciaga","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169447_uploaded_image1_1623566326.jpg"
"1767360378-2189","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169443_uploaded_image1_1623566001.jpg"
"1767360378-2190","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike TN","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169038_uploaded_image1_1623524976.jpg"
"1767360378-2191","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","4 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3168959_uploaded_image1_1623522694.jpg"
"1767360378-2192","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3168862_uploaded_image1_1623518557.jpg"
"1767360378-2193","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme - femme","20 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3168641_uploaded_image1_1623509234.jpg"
"1767360378-2194","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3168588_uploaded_image1_1623507790.jpg"
"1767360378-2195","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3168204_uploaded_image1_1623494586.jpg"
"1767360378-2196","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","3 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3167565_uploaded_image1_1623451405.jpg"
"1767360378-2197","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Yeezy","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3167412_uploaded_image1_1623444144.jpg"
"1767360378-2198","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","40 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166834_uploaded_image2_1623422255.jpeg"
"1767360378-2199","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","25 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166776_uploaded_image1_1623420105.jpg"
"1767360378-2200","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Adidas Topanga","25 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166769_uploaded_image1_1623419672.jpg"
"1767360378-2201","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","Prix sur demande","Saly, Sénégal","https://images.coinafrique.com/thumb_3166647_uploaded_image1_1623415717.jpg"
"1767360378-2202","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Homme","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3165808_uploaded_image1_1623372335.jpg"
"1767360378-2203","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Tennis Nike","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3165794_uploaded_image1_1623371162.jpg"
"1767360378-2204","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Sandales Louboutin","17 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3165788_uploaded_image1_1623370676.jpg"
"1767360378-2205","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Homme","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3165681_uploaded_image1_1623365903.jpg"
"1767360378-2206","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Cortez","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3165510_uploaded_image1_1623359476.jpg"
"1767360378-2207","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Adidas Gazelle","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3165505_uploaded_image1_1623359326.jpg"
"1767360378-2208","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Adidas Gazelle","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3165387_uploaded_image1_1623354061.jpg"
"1767360378-2209","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets homme","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3165013_uploaded_image1_1623340487.jpg"
"1767360378-2210","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air Force One React","25 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3164746_uploaded_image1_1623332863.jpg"
"1767360378-2211","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Air Max TN","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3163744_uploaded_image1_1623281046.jpg"
"1767360378-2212","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3163743_uploaded_image1_1623281008.jpg"
"1767360378-2213","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Yezee","40 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163697_uploaded_image1_1623278590.jpg"
"1767360378-2214","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan One","30 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163695_uploaded_image1_1623278469.jpg"
"1767360378-2215","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Air Force One","26 500CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163692_uploaded_image1_1623278369.jpg"
"1767360378-2216","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures McQueen","25 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163688_uploaded_image1_1623278252.jpg"
"1767360378-2217","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike React","25 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163682_uploaded_image1_1623278087.jpg"
"1767360378-2218","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air Force","12 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163370_uploaded_image1_1623264572.jpg"
"1767360378-2219","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air Jordan","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163362_uploaded_image1_1623264380.jpg"
"1767360378-2220","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Sandales Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163303_uploaded_image1_1623261671.jpg"
"1767360378-2221","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Tapettes Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163291_uploaded_image1_1623261399.jpg"
"1767360378-2222","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Palladium","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3163138_uploaded_image1_1623257560.jpg"
"1767360378-2223","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan One","29 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162570_uploaded_image1_1623241747.jpg"
"1767360378-2224","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air force One","23 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162542_uploaded_image1_1623241098.jpg"
"1767360378-2225","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Dior","33 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162532_uploaded_image2_1623240826.jpeg"
"1767360378-2226","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Yeezy 700 V3","28 500CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162512_uploaded_image1_1623240542.jpg"
"1767360378-2227","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Air Max Plus Tuned 3","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162498_uploaded_image1_1623240314.jpg"
"1767360378-2228","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Yeezy Slide","16 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162477_uploaded_image1_1623239891.jpg"
"1767360378-2229","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3162279_uploaded_image1_1623235570.jpg"
"1767360378-2230","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures","15 000CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_3161717_uploaded_image1_1623201551.jpg"
"1767360378-2231","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures de ville","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3161662_uploaded_image1_1623198515.jpg"
"1767360378-2232","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3161658_uploaded_image1_1623198351.jpg"
"1767360378-2233","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Af1 Fossile","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3161550_uploaded_image1_1623191701.jpg"
"1767360378-2234","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air force One","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3161021_uploaded_image1_1623172501.jpg"
"1767360378-2235","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3160799_uploaded_image1_1623167876.jpg"
"1767360378-2236","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","17 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3160772_uploaded_image1_1623167145.jpg"
"1767360378-2237","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Fendi","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3160738_uploaded_image1_1623166375.jpg"
"1767360378-2238","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3160229_uploaded_image1_1623152835.jpg"
"1767360378-2239","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan 9","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3160014_uploaded_image1_1623147501.jpg"
"1767360378-2240","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Orthopédiques","10 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3159416_uploaded_image1_1623108485.jpg"
"1767360378-2241","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3159053_uploaded_image1_1623097404.jpg"
"1767360378-2242","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Berluti","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3158271_uploaded_image1_1623072450.jpg"
